"kanji-key-特","特","N4","4-2","","Special","Meaning mem:<br/>This cow temple is special. This cow must have been very important to have an entire temple dedicated to it. HINTS Picture a temple dedicated to a single cow. All of the people who come and worship here have a special place in their hearts for the cow.<br/><br/>Reading mem:<br/>This cow is special because it belonged to Tokugawa (とく) Ieyasu, Japan's first shougun and uniter of Japan! He's a super important figure in Japanese history. You should absolutely look him up and read a bit about him (when you're caught up on these lessons, that is). HINTS You walk up to a statue of the special cow in the temple and see a collar around its neck with that says ""Tokugawa Moo Moo"" on it. How... special!<br/><br/>Readings:<br/>On’yomi とく Kun’yomi None Nanori None<br/><br/>Radicals:<br/>牛 Cow 寺 Temple","とくに<br/>とくべつ<br/>とくばい<br/>とっきゅう","特に<br/>特べつ<br/>特売<br/>特急","kanji-writing-N4-4-2"
"kanji-key-思","思","N4","4-2","","Think","Meaning mem:<br/>In a rice paddy you find a heart and it makes you think. You think a lot of things like, ""Whose heart is this? Why is it in a rice paddy? Why am I thinking out loud?"" HINTS Think, think, think. Think about this rice paddy heart.<br/><br/>Reading mem:<br/>You think this heart is from a sheep (し). It's big and covered in wool. It's also baa-ing a little. Why would you think anything else? HINTS Do you think you could tell if a heart is from a sheep or not? I think you could.<br/><br/>Readings:<br/>On’yomi し Kun’yomi おも Nanori None<br/><br/>Radicals:<br/>田 Rice Paddy 心 Heart","おもう<br/>おもいで<br/>いし<br/>おもい<br/>ししゅんき","思う<br/>思い出<br/>い思<br/>思い<br/>思しゅんき","kanji-writing-N4-4-2"
"kanji-key-料","料","N4","4-2","","Fee","Meaning mem:<br/>You have a rice ladle that's specifically for paying the rice fee. Each scoop of something has an extra fee tacked on, so when you use a material, there's a fee you have to pay in that material as well. HINTS Imagine ladling up a nice big scoop of rice and then seeing the little fee ladle next to it. Ugh. The material fee.<br/><br/>Reading mem:<br/>One day, the fee ladle is suddenly the size of row (りょう) boat oars! What! You're supposed to pay a row boat sized fee now?! HINTS That's a lot of material you have to give up every time you want to eat some rice. Maybe you should take this row boat oar ladle and row out into the ocean where no one can tax you.<br/><br/>Readings:<br/>On’yomi りょう Kun’yomi None Nanori None<br/><br/>Radicals:<br/>米 Rice 斗 Ladle","りょうきん<br/>しょくりょう<br/>きゅうりょう<br/>りょうり<br/>むりょう","料金<br/>食料<br/>きゅう料<br/>料理<br/>む料","kanji-writing-N4-4-2"
"kanji-key-理","理","N4","4-2","","Reason","Meaning mem:<br/>The king's village is the reason he's king. Without the village there would be no reason to have a king in the first place. HINTS If a king has no one to rule then he has no reason to exist.<br/><br/>Reading mem:<br/>You can't have reason without re (り). HINTS Just like you can't have a king without a village, you can't have reason without re.<br/><br/>Readings:<br/>On’yomi り Kun’yomi ことわり Nanori None<br/><br/>Radicals:<br/>王 King 里 Village","りょうり<br/>りけい<br/>ぶつり<br/>りゆう<br/>せいようりょうり","料理<br/>理けい<br/>物理<br/>理ゆう<br/>西洋料理","kanji-writing-N4-4-2"
"kanji-key-有","有","N4","4-2","","Have","Meaning mem:<br/>A narwhal and a moon is all you have. Imagine one of each under your arms. HINTS You don't have anything else. This is it. All you have.<br/><br/>Reading mem:<br/>Everything you have (except the narwhal and the moon) were taken from you by a roving gang of youths (ゆう). HINTS They came and took your things. Now they have all your stuff, and you only have the moon and a narwhal. You don't have much anymore, but at least you have these things still.<br/><br/>Readings:<br/>On’yomi ゆう, う Kun’yomi あ Nanori None<br/><br/>Radicals:<br/>ナ Narwhal 月 Moon","ゆうめい<br/>ゆうりょく<br/>ゆうりょう<br/>ゆうめいじん<br/>ゆうり","有名<br/>有力<br/>有料<br/>有名人<br/>有利","kanji-writing-N4-4-2"
"kanji-key-洋","洋","N4","4-3","","Western Style","Meaning mem:<br/>A sheep rides a tsunami in classic Western style. And by Western style I mean the sheep is dressed in a cowboy outfit and has put a saddle atop the tsunami wave to ride it. It’s a tsunami rodeo and this crazy sheep is riding that tsunami wave in classic Western style. This kanji also means ocean, because presumably the people from the ""West"" who have ""Western Style"" came from across the ocean. They're the ""Ocean People"" in this sense. You'll want to be familiar with this meaning for vocab later on. HINTS Imagine how ridiculous a sheep would look all decked out in Western style cowboy gear. Now imagine it riding a tsunami wave as it screams, “Baa~ baa~ baa~!”<br/><br/>Reading mem:<br/>After a whole day of riding this tsunami, the sheep is hankerin’ for some Western style food. This sheep loves yogurt (よう). And its favorite flavor is Western style apple pie yogurt. America loves its apple pie and this sheep loves Western style apple pie flavored yogurt. HINTS Imagine yourself eating this Western style apple pie yogurt. It tastes just like apple pie only creamier and fruitier. Taste the sweet yogurt in your mouth as you imagine yourself scarfing some down.<br/><br/>Readings:<br/>On’yomi よう Kun’yomi None Nanori None<br/><br/>Radicals:<br/>氵 Tsunami 羊 Sheep","せいようりょうり<br/>ようがく<br/>ようふく<br/>せいよう<br/>とうよう","西洋料理<br/>洋がく<br/>洋服<br/>西洋<br/>東洋","kanji-writing-N4-4-3"
"kanji-key-服","服","N4","4-3","","Clothes","Meaning mem:<br/>Take the moon stamp on the stool in front of you and use it on all of your clothes. Now even if you sell or lose a piece of clothing, you'll be able to find it again by checking for your special moon stamp. HINTS Imagine placing each piece of clothing you own onto the stool and carefully stamping them with a symbol of the moon. This should stop people from stealing all of your clothes!<br/><br/>Reading mem:<br/>A few days later you're with a friend when you recognize the clothes they're wearing. You grab it, rip it off, and scream, ""F**k (ふく) you!"" There is your moon stamp! These are your clothes!! HINTS Your friend turns red and tries to pull the clothes back, ""F**k you!"" they yell. ""No, f**k you, these are my clothes and I have proof this time!""<br/><br/>Readings:<br/>On’yomi ふく Kun’yomi None Nanori None<br/><br/>Radicals:<br/>月 Moon 卩 Stamp 又 Stool","ようふく<br/>わふく<br/>せいふく<br/>しふく<br/>いふく","洋服<br/>わ服<br/>せい服<br/>私服<br/>衣服","kanji-writing-N4-4-3"
"kanji-key-衣","衣","N4","4-3","","Clothes","Meaning mem:<br/>The clothes radical and the clothes kanji are exactly the same! Surprising!<br/><br/>Reading mem:<br/>An eagle (い) sees a pile of your clothes and lays an egg (え) in them. The eagle’s egg needs a soft warm place to incubate, and your pile of clothes is the perfect place. HINTS Look at the eagle and her egg sitting atop your clothes. Every time you get close the eagle starts to screech at you fiercely. Screee! Screee!<br/><br/>Readings:<br/>On’yomi い, え Kun’yomi ころも, きぬ Nanori None<br/><br/>Radicals:<br/>衣 Clothes","いしょくじゅう<br/>いふく<br/>ころもがえ<br/>いりょうひん","衣食住<br/>衣服<br/>衣がえ<br/>衣料品","kanji-writing-N4-4-3"
"kanji-key-短","短","N4","4-3","","Short","Meaning mem:<br/>If you shoot a tall stalk of beans with an arrow, the bean plant will go from tall to short. When the beans are hit with that arrow, it severs the plant in two, and you are left with a stalk of beans that is much shorter than before. HINTS Picture yourself shooting this arrow. Imagine yourself nocking the arrow to the bow, and pulling the string back. That bean plant is not short enough, and you’re going to do something about it.<br/><br/>Reading mem:<br/>All this shooting of arrows to make the bean plants more short is taking a long time. Since you’re out in the sun, you’re starting to get a tan (たん). After the day is finally over, your tan is really, really dark. HINTS Imagine yourself being out in the sun for so long that you get an amazing tan. Your skin feels warm all over from all the sun you were getting throughout the day. Feel the warmth coming off of your tanned skin.<br/><br/>Readings:<br/>On’yomi たん Kun’yomi みじか Nanori None<br/><br/>Radicals:<br/>矢 Arrow 豆 Beans","みじかい<br/>たんき<br/>たんしょ<br/>ちょうたん","短い<br/>短気<br/>短所<br/>長短","kanji-writing-N4-4-3"
"kanji-key-毛","毛","N4","4-3","","Fur","Meaning mem:<br/>Fur and fur are the same as each other, so the meaning of this kanji should be simple. This can also mean hair, too, though more like furry hair. HINTS Just make sure you're studying your radicals, otherwise it won't be as simple as I'd hoped.<br/><br/>Reading mem:<br/>With fur, wisp your imagination to a land where there are stalks of fur all around, just like a big tall grassy field (except instead of grass, it’s fur). You’re surrounded by the black fur, the wind is blowing. Imagine yourself touching the long fur and smelling it. What does it feel / smell like? Now it’s time to get rid of it. There’s just too much hair! To get rid of it, you’ll need to mow (もう) it down with a lawn mower. Imagine yourself starting up the lawn mower, and taking it around, mowing down the hair. Hear the sound of the mower in your head (they’re loud and distinct). The important thing is to imagine yourself mowing everything. Key is to think “fur → In the fur → getting rid of the fur → mow the fur,” in that order. That’ll get you to mow, which will help you to remember the on’yomi. HINTS Smell the fur as you mow it down. Feel it flying everywhere. It's giant, so it must be pretty intense. Make it more intense to help yourself to remember the reading of this kanji better.<br/><br/>Readings:<br/>On’yomi もう Kun’yomi け Nanori None<br/><br/>Radicals:<br/>毛 Fur","かみのけ<br/>まゆげ<br/>もうふ<br/>けいと<br/>ようもう","かみの毛<br/>まゆ毛<br/>毛ふ<br/>毛糸<br/>羊毛","kanji-writing-N4-4-3"
"kanji-key-糸","糸","N4","4-3","","Thread","Meaning mem:<br/>The thread radical and thread are the same in looks as well as in meaning. HINTS This is why it's good to make sure you know your radicals.<br/><br/>Reading mem:<br/>You have some thread... what's the first thing you do with it? You take it and put it in your mouth, and start sucking it down like spaghetti. You have decided to eat (いと) the thread. HINTS Think about how it tastes. Think about how it feels in your throat. Let it get caught on your teeth and around your tongue. It's a weird feeling having thread in your mouth, and you want to use that weird feeling to remember you're going to eat it.<br/><br/>Readings:<br/>On’yomi し Kun’yomi いと Nanori None<br/><br/>Radicals:<br/>糸 Thread","けいと<br/>いとくず","毛糸<br/>糸くず","kanji-writing-N4-4-3"
"kanji-key-玉","玉","N4","4-3","","Ball","Meaning mem:<br/>The king has something in his hand that he's dropping... but it bounces too! He's bouncing a ball HINTS This kanji looks just like a king bouncing a ball, no? If not, imagine the kanji itself bouncing the drop (the ball) over and over again, then laying some hoops like a pro.<br/><br/>Reading mem:<br/>Think of someone curled up in a ball. It is someone you know / someone famous named “Tom” (たま). HINTS So, who's in a ball? Which ""Tom"" did you choose?<br/><br/>Readings:<br/>On’yomi ぎょく Kun’yomi たま Nanori None<br/><br/>Radicals:<br/>王 King 丶 Drop","みずたまもよう<br/>みずたま<br/>おてだま<br/>たまねぎ<br/>じゅうえんだま","水玉もよう<br/>水玉<br/>お手玉<br/>玉ねぎ<br/>１０円玉","kanji-writing-N4-4-3"
"kanji-key-光","光","N4","4-3","","Sunlight","Meaning mem:<br/>You see a triceratops in the distance. But, it's odd. It's perfectly pi shaped (that is, circular). Some kind of piceratops, if you will. The reason they are this shape is because they want to absorb as much sunlight (or just light is fine, too) as possible. They evolved to be round so they don't have any corners casting a shadow. HINTS Absorbing sunlight is natural for reptiles, after all. And a round one can absorb even more light. Imagine it sitting in a round spot of sun, enjoying the warmth. What a rare sight you've come across!<br/><br/>Reading mem:<br/>As you watch this majestic beast absorbing sunlight, suddenly several dozen feral (こういち)s burst from various hiding spots, spears in hand. Oh no! Those こういちs are hunting this rare piceratops! HINTS Imagine many different (but also kind of the same) こういちs attacking and throwing spears at the piceratops. But, because it was able to charge up in the sunlight, it uses its powers to shoot light in all directions, rendering all the こういちs momentarily blind, allowing it to escape.<br/><br/>Readings:<br/>On’yomi こう Kun’yomi ひかり, ひか Nanori None<br/><br/>Radicals:<br/> Triceratops 兀 Pi","ひかる<br/>ひかり<br/>にっこう<br/>かんこうち<br/>つきのひかり","光る<br/>光<br/>日光<br/>観光地<br/>月の光","kanji-writing-N4-4-3"
